seq1,seq2,similarity
MH512890.1:168371-168467 Cyanophage S-TIM4 FORWARD,"KJ019059.1:174288-174383 Synechococcus phage ACG-2014f isolate Syn7803C90, complete genome FORWARD",0.9779131232189548
MH512890.1:168371-168467 Cyanophage S-TIM4 FORWARD,"OQ504979.1:26117-26211 Synechococcus phage S-8S29, complete genome FORWARD",0.9324246395467564
MH512890.1:168371-168467 Cyanophage S-TIM4 FORWARD,HQ634175.1:c68532-68436 Cyanophage P-RSM1 genomic sequence FORWARD,0.9137128722038135
MH512890.1:168371-168467 Cyanophage S-TIM4 FORWARD,"KF156339.1:162719-162812 Synechococcus phage S-MbCM25, complete genome FORWARD",0.9677701429363855
MH512890.1:168371-168467 Cyanophage S-TIM4 FORWARD,"GU071108.1:162206-162301 Prochlorococcus phage Syn33, complete genome FORWARD",0.8466092097204746
MH512890.1:168371-168467 Cyanophage S-TIM4 FORWARD,"MK867354.2:137169-137262 Synechococcus phage S-SCSM1, complete genome FORWARD",0.9016714916361428
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD",1.0
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD",0.9674704818769185
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","MW147367.1:121035-121131 Synechococcus phage S-H9-2, complete genome FORWARD",0.9262303624026118
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","JQ245707.2:8125-8221 Cyanophage S-TIM5, complete genome FORWARD",0.9530947949182832
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","OQ504980.1:125927-126021 Synechococcus phage S-MS29, complete genome FORWARD",0.9294880703550084
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","OQ504982.1:c63606-63510 Synechococcus phage S-8S53, partial genome FORWARD",0.8511834476360817
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","MF351863.1:195680-195775 Synechococcus phage Bellamy, complete genome FORWARD",0.8901484987089525
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD",0.826231629159719
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD",0.8465835329062209
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD",0.9340409583649681
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD",HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,0.8979615690346621
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","JN371769.1:162313-162408 Synechococcus phage metaG-MbCM1, complete genome FORWARD",0.7925851398292485
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","MW015081.1:207241-207338 Synechococcus phage S-SRM01, complete genome FORWARD",0.8046979597078677
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","OP053362.1:7937-8033 Cyanophage S-TIM54, complete genome FORWARD",0.8824769179398458
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","HQ634178.1:157403-157496 Synechococcus phage S-CAM8 strain S-CAM8 06008BI06, complete genome FORWARD",0.8400115584438903
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","KU594606.1:183014-183111 Cyanophage S-RIM32 isolate RW_108_0702, complete genome FORWARD",0.9208003129271547
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","GU071095.1:179573-179668 Synechococcus phage S-SM2, complete genome FORWARD",0.9142152168343648
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD",0.9473074961896458
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD",0.8404352544582245
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD",0.9359545773111226
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD",0.7808047368050386
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD",0.9838238143416875
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD",0.9447648808378151
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD",0.7854792806863529
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","OQ504981.1:61922-62016 Synechococcus phage S-RS29, complete genome FORWARD",0.9229489542668196
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD",HQ634177.1:c104331-104238 Synechococcus phage S-CAM1 genomic sequence FORWARD,0.94811441321279
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","OP917831.1:118682-118778 Synechococcus phage S-M1, complete genome FORWARD",0.8050541994798738
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD",FM207411.1:c8702-8606 Synechococcus phage S-RSM4 complete genome FORWARD,0.9350437738709108
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","KJ019156.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C2, complete genome FORWARD",0.8404352544582245
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","KU686210.1:169171-169266 Synechococcus phage S-WAM1 isolate 0810PA09, complete genome FORWARD",0.8503501963203794
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","KP211958.1:175932-176025 Cyanophage P-TIM40, complete genome FORWARD",0.7505092498049104
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","KJ019071.1:159787-159880 Synechococcus phage ACG-2014g isolate Syn7803US105, complete genome FORWARD",0.8400115584438903
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD",HQ316583.1:154778-154876 Cyanophage S-SSM4 genomic sequence FORWARD,0.931942387819746
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","KU686209.1:159627-159718 Synechococcus phage S-CAM22 isolate 1209TA19, complete genome FORWARD",0.8638367802866805
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","MN018232.1:c188281-188188 Synechococcus phage S-B43, complete genome FORWARD",0.9674704818769185
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","KJ019059.1:174288-174383 Synechococcus phage ACG-2014f isolate Syn7803C90, complete genome FORWARD",0.9219621598956457
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","OQ504979.1:26117-26211 Synechococcus phage S-8S29, complete genome FORWARD",0.9229489542668196
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD",HQ634175.1:c68532-68436 Cyanophage P-RSM1 genomic sequence FORWARD,0.9192602538035625
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","KF156339.1:162719-162812 Synechococcus phage S-MbCM25, complete genome FORWARD",0.8623415446182126
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","GU071108.1:162206-162301 Prochlorococcus phage Syn33, complete genome FORWARD",0.851901031751918
"KU686206.1:160385-160480 Synechococcus phage S-CAM9 isolate 1109NB16, complete genome FORWARD","MK867354.2:137169-137262 Synechococcus phage S-SCSM1, complete genome FORWARD",0.9426717448699109
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD",1.0
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","MW147367.1:121035-121131 Synechococcus phage S-H9-2, complete genome FORWARD",0.891698705631996
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","JQ245707.2:8125-8221 Cyanophage S-TIM5, complete genome FORWARD",0.9756526542124109
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","OQ504980.1:125927-126021 Synechococcus phage S-MS29, complete genome FORWARD",0.93355632969456
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","OQ504982.1:c63606-63510 Synechococcus phage S-8S53, partial genome FORWARD",0.8059077172915582
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","MF351863.1:195680-195775 Synechococcus phage Bellamy, complete genome FORWARD",0.8430031218151501
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD",0.8149077623847498
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD",0.8185873285227132
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD",0.9612672056338415
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD",HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,0.9160836881834662
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","JN371769.1:162313-162408 Synechococcus phage metaG-MbCM1, complete genome FORWARD",0.7503204496812123
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","MW015081.1:207241-207338 Synechococcus phage S-SRM01, complete genome FORWARD",0.784795735113808
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","OP053362.1:7937-8033 Cyanophage S-TIM54, complete genome FORWARD",0.887850431626186
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","HQ634178.1:157403-157496 Synechococcus phage S-CAM8 strain S-CAM8 06008BI06, complete genome FORWARD",0.8733850402467007
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","KU594606.1:183014-183111 Cyanophage S-RIM32 isolate RW_108_0702, complete genome FORWARD",0.8644145877100861
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","GU071095.1:179573-179668 Synechococcus phage S-SM2, complete genome FORWARD",0.8923692032596007
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD",0.9717489777203788
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD",0.8935363551179546
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD",0.928431137702229
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD",0.7619931306855705
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD",0.9312997744280599
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD",0.9157304190970309
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD",0.8444355377918507
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","OQ504981.1:61922-62016 Synechococcus phage S-RS29, complete genome FORWARD",0.939492321718979
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD",HQ634177.1:c104331-104238 Synechococcus phage S-CAM1 genomic sequence FORWARD,0.9647172932912772
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","OP917831.1:118682-118778 Synechococcus phage S-M1, complete genome FORWARD",0.7637050610283123
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD",FM207411.1:c8702-8606 Synechococcus phage S-RSM4 complete genome FORWARD,0.885507289013227
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","KJ019156.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C2, complete genome FORWARD",0.8935363551179546
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","KU686210.1:169171-169266 Synechococcus phage S-WAM1 isolate 0810PA09, complete genome FORWARD",0.817413323516473
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","KP211958.1:175932-176025 Cyanophage P-TIM40, complete genome FORWARD",0.7120674604045187
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","KJ019071.1:159787-159880 Synechococcus phage ACG-2014g isolate Syn7803US105, complete genome FORWARD",0.8733850402467007
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD",HQ316583.1:154778-154876 Cyanophage S-SSM4 genomic sequence FORWARD,0.9157682639809713
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","KU686209.1:159627-159718 Synechococcus phage S-CAM22 isolate 1209TA19, complete genome FORWARD",0.8868319521551695
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","MN018232.1:c188281-188188 Synechococcus phage S-B43, complete genome FORWARD",1.0
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","KJ019059.1:174288-174383 Synechococcus phage ACG-2014f isolate Syn7803C90, complete genome FORWARD",0.9185234241312892
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","OQ504979.1:26117-26211 Synechococcus phage S-8S29, complete genome FORWARD",0.939492321718979
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD",HQ634175.1:c68532-68436 Cyanophage P-RSM1 genomic sequence FORWARD,0.9476671203477748
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","KF156339.1:162719-162812 Synechococcus phage S-MbCM25, complete genome FORWARD",0.844496176121048
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","GU071108.1:162206-162301 Prochlorococcus phage Syn33, complete genome FORWARD",0.8801841649464517
"MK799832.1:176018-176111 Synechococcus phage S-B05, complete genome FORWARD","MK867354.2:137169-137262 Synechococcus phage S-SCSM1, complete genome FORWARD",0.9526323179360582
"MW147367.1:121035-121131 Synechococcus phage S-H9-2, complete genome FORWARD","MW147367.1:121035-121131 Synechococcus phage S-H9-2, complete genome FORWARD",1.0
"MW147367.1:121035-121131 Synechococcus phage S-H9-2, complete genome FORWARD","JQ245707.2:8125-8221 Cyanophage S-TIM5, complete genome FORWARD",0.8897568021155229
"MW147367.1:121035-121131 Synechococcus phage S-H9-2, complete genome FORWARD","OQ504980.1:125927-126021 Synechococcus phage S-MS29, complete genome FORWARD",0.9468336006144605
"MW147367.1:121035-121131 Synechococcus phage S-H9-2, complete genome FORWARD","OQ504982.1:c63606-63510 Synechococcus phage S-8S53, partial genome FORWARD",0.8153239035333435
"MW147367.1:121035-121131 Synechococcus phage S-H9-2, complete genome FORWARD","MF351863.1:195680-195775 Synechococcus phage Bellamy, complete genome FORWARD",0.8934445854601483
"MW147367.1:121035-121131 Synechococcus phage S-H9-2, complete genome FORWARD","GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD",0.8196827917770183
"MW147367.1:121035-121131 Synechococcus phage S-H9-2, complete genome FORWARD","MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD",0.8967338216030086
"MW147367.1:121035-121131 Synechococcus phage S-H9-2, complete genome FORWARD","GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD",0.890251184858393
